WP_009902069.1	A.56	99.789	2368	3	2	1	2366	1	2368	0.0	4735
WP_009902069.1	A.55	99.789	2368	3	2	1	2366	1	2368	0.0	4735
WP_009902069.1	A.57	99.535	2368	9	2	1	2366	1	2368	0.0	4722
WP_009902069.1	A.58	98.269	2368	39	2	1	2366	1	2368	0.0	4675
WP_009902069.1	A.59	98.184	2368	41	2	1	2366	1	2368	0.0	4671
WP_009902069.1	A.61	98.142	2368	42	2	1	2366	1	2368	0.0	4670
WP_009902069.1	A.60	98.100	2368	43	2	1	2366	1	2368	0.0	4670
WP_009902069.1	A.62	98.142	2368	42	2	1	2366	1	2368	0.0	4670
WP_009902069.1	A.63	98.142	2368	42	2	1	2366	1	2368	0.0	4670
WP_009902069.1	A.64	98.142	2368	42	2	1	2366	1	2368	0.0	4669
WP_009902069.1	A.65	98.100	2368	43	2	1	2366	1	2368	0.0	4668
WP_009902069.1	A.66	98.057	2368	44	2	1	2366	1	2368	0.0	4667
WP_009902069.1	A.67	98.184	2368	41	2	1	2366	1	2368	0.0	4667
WP_009902069.1	A.68	98.057	2368	44	2	1	2366	1	2368	0.0	4665
WP_009902069.1	A.69	98.100	2368	43	2	1	2366	1	2368	0.0	4662
WP_009902069.1	D.1	96.073	2368	91	2	1	2366	1	2368	0.0	4579
WP_009902069.1	D.3	96.073	2368	91	2	1	2366	1	2368	0.0	4578
WP_009902069.1	D.2	96.073	2368	91	2	1	2366	1	2368	0.0	4578
WP_009902069.1	D.5	96.030	2368	92	2	1	2366	1	2368	0.0	4576
WP_009902069.1	D.4	96.030	2368	92	2	1	2366	1	2368	0.0	4576
WP_009902069.1	D.6	95.988	2368	93	2	1	2366	1	2368	0.0	4576
WP_009902069.1	D.7	95.988	2368	93	2	1	2366	1	2368	0.0	4574
WP_009902069.1	I.1	94.426	2368	130	2	1	2366	1	2368	0.0	4491
WP_009902069.1	C.1	94.130	2368	137	2	1	2366	1	2368	0.0	4444
WP_009902069.1	H.1	92.314	2368	180	2	1	2366	1	2368	0.0	4440
WP_009902069.1	H.2	92.230	2368	182	2	1	2366	1	2368	0.0	4438
WP_009902069.1	H.3	93.074	2368	162	2	1	2366	1	2368	0.0	4437
WP_009902069.1	H.4	92.188	2368	183	2	1	2366	1	2368	0.0	4434
WP_009902069.1	H.5	92.230	2368	182	2	1	2366	1	2368	0.0	4434
WP_009902069.1	H.6	92.145	2368	184	2	1	2366	1	2368	0.0	4432
WP_009902069.1	C.2	93.750	2368	146	2	1	2366	1	2368	0.0	4431
WP_009902069.1	H.7	92.103	2368	185	2	1	2366	1	2368	0.0	4430
WP_009902069.1	C.3	93.708	2368	147	2	1	2366	1	2368	0.0	4428
WP_009902069.1	C.4	93.666	2368	148	2	1	2366	1	2368	0.0	4428
WP_009902069.1	H.8	92.019	2368	187	2	1	2366	1	2368	0.0	4427
WP_009902069.1	C.5	93.666	2368	148	2	1	2366	1	2368	0.0	4426
WP_009902069.1	C.6	93.666	2368	148	2	1	2366	1	2368	0.0	4426
WP_009902069.1	C.7	93.666	2368	148	2	1	2366	1	2368	0.0	4425
WP_009902069.1	H.9	91.976	2368	188	2	1	2366	1	2368	0.0	4425
WP_009902069.1	C.8	93.666	2368	148	2	1	2366	1	2368	0.0	4425
WP_009902069.1	C.9	93.623	2368	149	2	1	2366	1	2368	0.0	4424
WP_009902069.1	C.10	93.497	2368	152	2	1	2366	1	2368	0.0	4419
WP_009902069.1	H.10	91.807	2368	192	2	1	2366	1	2368	0.0	4418
WP_009902069.1	H.11	92.525	2368	175	2	1	2366	1	2368	0.0	4417
WP_009902069.1	C.11	93.370	2368	155	2	1	2366	1	2368	0.0	4406
WP_009902069.1	J.1	92.441	2368	177	2	1	2366	1	2368	0.0	4404
WP_009902069.1	B.1	91.470	2368	200	2	1	2366	1	2368	0.0	4371
WP_009902069.1	B.2	91.470	2368	200	2	1	2366	1	2368	0.0	4369
WP_009902069.1	G.1	89.443	2368	248	2	1	2366	1	2368	0.0	4332
WP_009902069.1	F.1	88.894	2368	261	2	1	2366	1	2368	0.0	4282
WP_009902069.1	F.2	88.767	2368	264	2	1	2366	1	2368	0.0	4277
WP_009902069.1	E.1	87.965	2368	283	2	1	2366	1	2368	0.0	4243
WP_009902069.1	E.2	88.007	2368	282	2	1	2366	1	2368	0.0	4242
WP_009902069.1	E.3	88.429	2368	272	2	1	2366	1	2368	0.0	4232
WP_009902069.1	E.4	87.627	2368	291	2	1	2366	1	2368	0.0	4222
WP_009902069.1	E.6	87.542	2368	293	2	1	2366	1	2368	0.0	4198
WP_009902069.1	E.5	86.951	2368	307	2	1	2366	1	2368	0.0	4198
WP_009902069.1	E.7	87.584	2368	292	2	1	2366	1	2368	0.0	4197
WP_009902069.1	E.8	86.951	2368	307	2	1	2366	1	2368	0.0	4194
WP_009902069.1	E.9	87.035	2368	305	2	1	2366	1	2368	0.0	4194
WP_009902069.1	E.10	87.035	2368	305	2	1	2366	1	2368	0.0	4193
WP_009902069.1	E.11	86.318	2368	322	2	1	2366	1	2368	0.0	4169
WP_009902069.1	E.12	86.191	2368	325	2	1	2366	1	2368	0.0	4162
WP_009902069.1	E.13	86.106	2368	327	2	1	2366	1	2368	0.0	4158
WP_009902069.1	E.14	85.726	2368	336	2	1	2366	1	2368	0.0	4140
WP_009902069.1	L.1	76.044	2371	560	4	1	2366	1	2368	0.0	3594
WP_009902069.1	L.2	76.002	2371	561	4	1	2366	1	2368	0.0	3593
WP_009902069.1	L.3	76.086	2371	559	4	1	2366	1	2368	0.0	3593
WP_009902069.1	L.4	75.960	2371	562	4	1	2366	1	2368	0.0	3588
WP_009902069.1	L.5	75.833	2371	565	4	1	2366	1	2368	0.0	3581
WP_009902069.1	K.1	76.423	2371	551	4	1	2366	1	2368	0.0	3581
WP_009895693.1	A.2	100.000	2368	-2	2	1	2366	1	2368	0.0	4752
WP_009895693.1	A.1	99.958	2368	-1	2	1	2366	1	2368	0.0	4752
WP_009895693.1	A.3	99.958	2368	-1	2	1	2366	1	2368	0.0	4752
WP_009895693.1	A.4	99.958	2368	-1	2	1	2366	1	2368	0.0	4751
WP_009895693.1	A.5	99.958	2368	-1	2	1	2366	1	2368	0.0	4751
WP_009895693.1	A.6	99.958	2368	-1	2	1	2366	1	2368	0.0	4751
WP_009895693.1	A.12	99.958	2368	-1	2	1	2366	1	2368	0.0	4750
WP_009895693.1	A.10	99.958	2368	-1	2	1	2366	1	2368	0.0	4750
WP_009895693.1	A.17	99.958	2368	-1	2	1	2366	1	2368	0.0	4750
WP_009895693.1	A.7	99.916	2368	0	2	1	2366	1	2368	0.0	4750
WP_009895693.1	A.16	99.958	2368	-1	2	1	2366	1	2368	0.0	4750
WP_009895693.1	A.15	99.958	2368	-1	2	1	2366	1	2368	0.0	4750
WP_009895693.1	A.14	99.958	2368	-1	2	1	2366	1	2368	0.0	4750
WP_009895693.1	A.13	99.958	2368	-1	2	1	2366	1	2368	0.0	4750
WP_009895693.1	A.9	99.916	2368	0	2	1	2366	1	2368	0.0	4749
WP_009895693.1	A.11	99.916	2368	0	2	1	2366	1	2368	0.0	4749
WP_009895693.1	A.8	99.916	2368	0	2	1	2366	1	2368	0.0	4749
WP_009895693.1	A.18	99.916	2368	0	2	1	2366	1	2368	0.0	4749
WP_009895693.1	A.21	99.958	2368	-1	2	1	2366	1	2368	0.0	4749
WP_009895693.1	A.19	99.958	2368	-1	2	1	2366	1	2368	0.0	4749
WP_009895693.1	A.23	99.958	2368	-1	2	1	2366	1	2368	0.0	4748
WP_009895693.1	A.22	99.873	2368	1	2	1	2366	1	2368	0.0	4747
WP_009895693.1	A.20	99.958	2368	-1	2	1	2366	1	2368	0.0	4747
WP_009895693.1	A.26	99.958	2368	-1	2	1	2366	1	2368	0.0	4747
WP_009895693.1	A.25	99.873	2368	1	2	1	2366	1	2368	0.0	4747
WP_009895693.1	A.33	99.958	2368	-1	2	1	2366	1	2368	0.0	4747
WP_009895693.1	A.32	99.958	2368	-1	2	1	2366	1	2368	0.0	4746
WP_009895693.1	A.27	99.831	2368	2	2	1	2366	1	2368	0.0	4746
WP_009895693.1	A.24	99.873	2368	1	2	1	2366	1	2368	0.0	4746
WP_009895693.1	A.29	99.916	2368	0	2	1	2366	1	2368	0.0	4746
WP_009895693.1	A.34	99.958	2368	-1	2	1	2366	1	2368	0.0	4746
WP_009895693.1	A.35	99.873	2368	1	2	1	2366	1	2368	0.0	4745
WP_009895693.1	A.28	99.873	2368	1	2	1	2366	1	2368	0.0	4744
WP_009895693.1	A.37	99.873	2368	1	2	1	2366	1	2368	0.0	4744
WP_009895693.1	A.31	99.873	2368	1	2	1	2366	1	2368	0.0	4744
WP_009895693.1	A.38	99.873	2368	1	2	1	2366	1	2368	0.0	4744
WP_009895693.1	A.36	99.873	2368	1	2	1	2366	1	2368	0.0	4744
WP_009895693.1	A.30	99.831	2368	2	2	1	2366	1	2368	0.0	4744
WP_009895693.1	A.39	99.831	2368	2	2	1	2366	1	2368	0.0	4743
WP_009895693.1	A.40	99.873	2368	1	2	1	2366	1	2368	0.0	4743
WP_009895693.1	A.43	99.831	2368	2	2	1	2366	1	2368	0.0	4742
WP_009895693.1	A.42	99.831	2368	2	2	1	2366	1	2368	0.0	4742
WP_009895693.1	A.44	99.831	2368	2	2	1	2366	1	2368	0.0	4742
WP_009895693.1	A.48	99.831	2368	2	2	1	2366	1	2368	0.0	4742
WP_009895693.1	A.47	99.831	2368	2	2	1	2366	1	2368	0.0	4742
WP_009895693.1	A.46	99.831	2368	2	2	1	2366	1	2368	0.0	4742
WP_009895693.1	A.41	99.831	2368	2	2	1	2366	1	2368	0.0	4741
WP_009895693.1	A.45	99.831	2368	2	2	1	2366	1	2368	0.0	4740
WP_009895693.1	A.49	99.789	2368	3	2	1	2366	1	2368	0.0	4740
WP_009895693.1	A.51	99.789	2368	3	2	1	2366	1	2368	0.0	4739
WP_009895693.1	A.50	99.873	2368	1	2	1	2366	1	2368	0.0	4739
WP_009895693.1	A.52	99.747	2368	4	2	1	2366	1	2368	0.0	4737
WP_009895693.1	A.53	99.662	2368	6	2	1	2366	1	2368	0.0	4735
WP_009895693.1	A.56	99.747	2368	4	2	1	2366	1	2368	0.0	4735
WP_009895693.1	A.55	99.747	2368	4	2	1	2366	1	2368	0.0	4735
WP_009895693.1	A.54	99.620	2368	7	2	1	2366	1	2368	0.0	4733
WP_009895693.1	A.57	99.493	2368	10	2	1	2366	1	2368	0.0	4721
WP_009895693.1	A.58	98.226	2368	40	2	1	2366	1	2368	0.0	4674
WP_009895693.1	A.59	98.142	2368	42	2	1	2366	1	2368	0.0	4671
WP_009895693.1	A.60	98.057	2368	44	2	1	2366	1	2368	0.0	4670
WP_009895693.1	A.61	98.100	2368	43	2	1	2366	1	2368	0.0	4670
WP_009895693.1	A.66	98.015	2368	45	2	1	2366	1	2368	0.0	4670
WP_009895693.1	A.62	98.100	2368	43	2	1	2366	1	2368	0.0	4669
WP_009895693.1	A.63	98.100	2368	43	2	1	2366	1	2368	0.0	4669
WP_009895693.1	A.64	98.100	2368	43	2	1	2366	1	2368	0.0	4669
WP_009895693.1	A.67	98.142	2368	42	2	1	2366	1	2368	0.0	4669
WP_009895693.1	A.65	98.057	2368	44	2	1	2366	1	2368	0.0	4668
WP_009895693.1	A.68	98.015	2368	45	2	1	2366	1	2368	0.0	4664
WP_009895693.1	A.69	98.057	2368	44	2	1	2366	1	2368	0.0	4662
WP_009895693.1	D.1	96.030	2368	92	2	1	2366	1	2368	0.0	4581
WP_009895693.1	D.3	96.030	2368	92	2	1	2366	1	2368	0.0	4576
WP_009895693.1	D.2	96.030	2368	92	2	1	2366	1	2368	0.0	4576
WP_009895693.1	D.6	95.946	2368	94	2	1	2366	1	2368	0.0	4575
WP_009895693.1	D.4	95.988	2368	93	2	1	2366	1	2368	0.0	4575
WP_009895693.1	D.5	95.988	2368	93	2	1	2366	1	2368	0.0	4574
WP_009895693.1	D.7	95.946	2368	94	2	1	2366	1	2368	0.0	4571
WP_009895693.1	I.1	94.383	2368	131	2	1	2366	1	2368	0.0	4491
WP_009895693.1	C.1	94.088	2368	138	2	1	2366	1	2368	0.0	4443
WP_009895693.1	H.1	92.272	2368	181	2	1	2366	1	2368	0.0	4440
WP_009895693.1	H.2	92.188	2368	183	2	1	2366	1	2368	0.0	4437
WP_009895693.1	H.3	93.032	2368	163	2	1	2366	1	2368	0.0	4435
WP_009895693.1	H.4	92.145	2368	184	2	1	2366	1	2368	0.0	4434
WP_009895693.1	H.5	92.188	2368	183	2	1	2366	1	2368	0.0	4434
WP_009895693.1	H.6	92.103	2368	185	2	1	2366	1	2368	0.0	4432
WP_009895693.1	C.2	93.708	2368	147	2	1	2366	1	2368	0.0	4431
WP_009895693.1	H.7	92.061	2368	186	2	1	2366	1	2368	0.0	4430
WP_009895693.1	C.3	93.666	2368	148	2	1	2366	1	2368	0.0	4428
WP_009895693.1	C.4	93.623	2368	149	2	1	2366	1	2368	0.0	4427
WP_009895693.1	H.8	91.976	2368	188	2	1	2366	1	2368	0.0	4427
WP_009895693.1	C.5	93.623	2368	149	2	1	2366	1	2368	0.0	4426
WP_009895693.1	C.6	93.623	2368	149	2	1	2366	1	2368	0.0	4425
WP_009895693.1	C.7	93.623	2368	149	2	1	2366	1	2368	0.0	4425
WP_009895693.1	H.9	91.934	2368	189	2	1	2366	1	2368	0.0	4424
WP_009895693.1	C.8	93.623	2368	149	2	1	2366	1	2368	0.0	4424
WP_009895693.1	C.9	93.581	2368	150	2	1	2366	1	2368	0.0	4424
WP_009895693.1	C.10	93.454	2368	153	2	1	2366	1	2368	0.0	4418
WP_009895693.1	H.10	91.765	2368	193	2	1	2366	1	2368	0.0	4417
WP_009895693.1	H.11	92.483	2368	176	2	1	2366	1	2368	0.0	4416
WP_009895693.1	C.11	93.328	2368	156	2	1	2366	1	2368	0.0	4406
WP_009895693.1	J.1	92.399	2368	178	2	1	2366	1	2368	0.0	4404
WP_009895693.1	B.1	91.427	2368	201	2	1	2366	1	2368	0.0	4372
WP_009895693.1	B.2	91.427	2368	201	2	1	2366	1	2368	0.0	4368
WP_009895693.1	G.1	89.400	2368	249	2	1	2366	1	2368	0.0	4331
WP_009895693.1	F.1	88.851	2368	262	2	1	2366	1	2368	0.0	4282
WP_009895693.1	F.2	88.725	2368	265	2	1	2366	1	2368	0.0	4276
WP_009895693.1	E.1	87.922	2368	284	2	1	2366	1	2368	0.0	4242
WP_009895693.1	E.2	87.965	2368	283	2	1	2366	1	2368	0.0	4242
WP_009895693.1	E.3	88.387	2368	273	2	1	2366	1	2368	0.0	4231
WP_009895693.1	E.4	87.584	2368	292	2	1	2366	1	2368	0.0	4222
WP_009895693.1	E.7	87.542	2368	293	2	1	2366	1	2368	0.0	4199
WP_009895693.1	E.6	87.500	2368	294	2	1	2366	1	2368	0.0	4198
WP_009895693.1	E.5	86.909	2368	308	2	1	2366	1	2368	0.0	4198
WP_009895693.1	E.8	86.909	2368	308	2	1	2366	1	2368	0.0	4194
WP_009895693.1	E.9	86.993	2368	306	2	1	2366	1	2368	0.0	4193
WP_009895693.1	E.10	86.993	2368	306	2	1	2366	1	2368	0.0	4192
WP_009895693.1	E.11	86.275	2368	323	2	1	2366	1	2368	0.0	4169
WP_009895693.1	E.12	86.149	2368	326	2	1	2366	1	2368	0.0	4164
WP_009895693.1	E.13	86.064	2368	328	2	1	2366	1	2368	0.0	4157
WP_009895693.1	E.14	85.684	2368	337	2	1	2366	1	2368	0.0	4140
WP_009895693.1	L.1	76.002	2371	561	4	1	2366	1	2368	0.0	3594
WP_009895693.1	L.2	75.960	2371	562	4	1	2366	1	2368	0.0	3593
WP_009895693.1	L.3	76.044	2371	560	4	1	2366	1	2368	0.0	3593
WP_009895693.1	L.4	75.917	2371	563	4	1	2366	1	2368	0.0	3587
WP_009895693.1	L.5	75.791	2371	566	4	1	2366	1	2368	0.0	3581
WP_009895693.1	K.1	76.381	2371	552	4	1	2366	1	2368	0.0	3580
WP_077720922.1	A.3	100.000	2368	-2	2	1	2366	1	2368	0.0	4752
WP_077720922.1	A.2	99.958	2368	-1	2	1	2366	1	2368	0.0	4752
WP_077720922.1	A.15	99.916	2368	0	2	1	2366	1	2368	0.0	4752
WP_077720922.1	A.1	99.916	2368	0	2	1	2366	1	2368	0.0	4751
WP_077720922.1	A.4	99.916	2368	0	2	1	2366	1	2368	0.0	4751
WP_077720922.1	A.5	99.916	2368	0	2	1	2366	1	2368	0.0	4751
WP_077720922.1	A.6	99.916	2368	0	2	1	2366	1	2368	0.0	4750
WP_077720922.1	A.12	99.916	2368	0	2	1	2366	1	2368	0.0	4750
WP_077720922.1	A.10	99.916	2368	0	2	1	2366	1	2368	0.0	4750
WP_077720922.1	A.7	99.873	2368	1	2	1	2366	1	2368	0.0	4749
WP_077720922.1	A.16	99.916	2368	0	2	1	2366	1	2368	0.0	4749
WP_077720922.1	A.14	99.916	2368	0	2	1	2366	1	2368	0.0	4749
WP_077720922.1	A.13	99.916	2368	0	2	1	2366	1	2368	0.0	4749
WP_077720922.1	A.17	99.916	2368	0	2	1	2366	1	2368	0.0	4749
WP_077720922.1	A.8	99.873	2368	1	2	1	2366	1	2368	0.0	4749
WP_077720922.1	A.9	99.873	2368	1	2	1	2366	1	2368	0.0	4749
WP_077720922.1	A.11	99.873	2368	1	2	1	2366	1	2368	0.0	4749
WP_077720922.1	A.19	99.916	2368	0	2	1	2366	1	2368	0.0	4749
WP_077720922.1	A.18	99.873	2368	1	2	1	2366	1	2368	0.0	4748
WP_077720922.1	A.21	99.916	2368	0	2	1	2366	1	2368	0.0	4748
WP_077720922.1	A.23	99.916	2368	0	2	1	2366	1	2368	0.0	4747
WP_077720922.1	A.22	99.831	2368	2	2	1	2366	1	2368	0.0	4747
WP_077720922.1	A.26	99.916	2368	0	2	1	2366	1	2368	0.0	4747
WP_077720922.1	A.20	99.916	2368	0	2	1	2366	1	2368	0.0	4747
WP_077720922.1	A.32	99.916	2368	0	2	1	2366	1	2368	0.0	4746
WP_077720922.1	A.25	99.831	2368	2	2	1	2366	1	2368	0.0	4746
WP_077720922.1	A.27	99.789	2368	3	2	1	2366	1	2368	0.0	4746
WP_077720922.1	A.33	99.916	2368	0	2	1	2366	1	2368	0.0	4746
WP_077720922.1	A.24	99.831	2368	2	2	1	2366	1	2368	0.0	4746
WP_077720922.1	A.34	99.916	2368	0	2	1	2366	1	2368	0.0	4746
WP_077720922.1	A.29	99.873	2368	1	2	1	2366	1	2368	0.0	4745
WP_077720922.1	A.35	99.831	2368	2	2	1	2366	1	2368	0.0	4744
WP_077720922.1	A.28	99.831	2368	2	2	1	2366	1	2368	0.0	4744
WP_077720922.1	A.37	99.831	2368	2	2	1	2366	1	2368	0.0	4744
WP_077720922.1	A.36	99.831	2368	2	2	1	2366	1	2368	0.0	4744
WP_077720922.1	A.30	99.789	2368	3	2	1	2366	1	2368	0.0	4744
WP_077720922.1	A.31	99.831	2368	2	2	1	2366	1	2368	0.0	4743
WP_077720922.1	A.39	99.789	2368	3	2	1	2366	1	2368	0.0	4743
WP_077720922.1	A.40	99.831	2368	2	2	1	2366	1	2368	0.0	4742
WP_077720922.1	A.43	99.789	2368	3	2	1	2366	1	2368	0.0	4742
WP_077720922.1	A.42	99.789	2368	3	2	1	2366	1	2368	0.0	4742
WP_077720922.1	A.38	99.831	2368	2	2	1	2366	1	2368	0.0	4742
WP_077720922.1	A.48	99.789	2368	3	2	1	2366	1	2368	0.0	4741
WP_077720922.1	A.44	99.789	2368	3	2	1	2366	1	2368	0.0	4741
WP_077720922.1	A.41	99.789	2368	3	2	1	2366	1	2368	0.0	4741
WP_077720922.1	A.46	99.789	2368	3	2	1	2366	1	2368	0.0	4740
WP_077720922.1	A.45	99.789	2368	3	2	1	2366	1	2368	0.0	4740
WP_077720922.1	A.49	99.747	2368	4	2	1	2366	1	2368	0.0	4740
WP_077720922.1	A.47	99.789	2368	3	2	1	2366	1	2368	0.0	4739
WP_077720922.1	A.50	99.831	2368	2	2	1	2366	1	2368	0.0	4739
WP_077720922.1	A.51	99.747	2368	4	2	1	2366	1	2368	0.0	4739
WP_077720922.1	A.52	99.704	2368	5	2	1	2366	1	2368	0.0	4737
WP_077720922.1	A.53	99.620	2368	7	2	1	2366	1	2368	0.0	4735
WP_077720922.1	A.56	99.704	2368	5	2	1	2366	1	2368	0.0	4734
WP_077720922.1	A.55	99.704	2368	5	2	1	2366	1	2368	0.0	4734
WP_077720922.1	A.54	99.578	2368	8	2	1	2366	1	2368	0.0	4733
WP_077720922.1	A.57	99.451	2368	11	2	1	2366	1	2368	0.0	4720
WP_077720922.1	A.58	98.184	2368	41	2	1	2366	1	2368	0.0	4674
WP_077720922.1	A.59	98.100	2368	43	2	1	2366	1	2368	0.0	4673
WP_077720922.1	A.62	98.057	2368	44	2	1	2366	1	2368	0.0	4671
WP_077720922.1	A.64	98.057	2368	44	2	1	2366	1	2368	0.0	4671
WP_077720922.1	A.67	98.100	2368	43	2	1	2366	1	2368	0.0	4671
WP_077720922.1	A.60	98.015	2368	45	2	1	2366	1	2368	0.0	4670
WP_077720922.1	A.61	98.057	2368	44	2	1	2366	1	2368	0.0	4669
WP_077720922.1	A.63	98.057	2368	44	2	1	2366	1	2368	0.0	4669
WP_077720922.1	A.66	97.973	2368	46	2	1	2366	1	2368	0.0	4669
WP_077720922.1	A.65	98.015	2368	45	2	1	2366	1	2368	0.0	4667
WP_077720922.1	A.68	97.973	2368	46	2	1	2366	1	2368	0.0	4666
WP_077720922.1	A.69	98.015	2368	45	2	1	2366	1	2368	0.0	4662
WP_077720922.1	D.1	95.988	2368	93	2	1	2366	1	2368	0.0	4581
WP_077720922.1	D.3	95.988	2368	93	2	1	2366	1	2368	0.0	4576
WP_077720922.1	D.2	95.988	2368	93	2	1	2366	1	2368	0.0	4576
WP_077720922.1	D.4	95.946	2368	94	2	1	2366	1	2368	0.0	4574
WP_077720922.1	D.5	95.946	2368	94	2	1	2366	1	2368	0.0	4574
WP_077720922.1	D.6	95.904	2368	95	2	1	2366	1	2368	0.0	4573
WP_077720922.1	D.7	95.904	2368	95	2	1	2366	1	2368	0.0	4571
WP_077720922.1	I.1	94.341	2368	132	2	1	2366	1	2368	0.0	4492
WP_077720922.1	C.1	94.046	2368	139	2	1	2366	1	2368	0.0	4443
WP_077720922.1	H.1	92.230	2368	182	2	1	2366	1	2368	0.0	4439
WP_077720922.1	H.2	92.145	2368	184	2	1	2366	1	2368	0.0	4437
WP_077720922.1	H.3	92.990	2368	164	2	1	2366	1	2368	0.0	4434
WP_077720922.1	H.4	92.103	2368	185	2	1	2366	1	2368	0.0	4433
WP_077720922.1	H.5	92.145	2368	184	2	1	2366	1	2368	0.0	4433
WP_077720922.1	H.6	92.061	2368	186	2	1	2366	1	2368	0.0	4431
WP_077720922.1	C.2	93.666	2368	148	2	1	2366	1	2368	0.0	4430
WP_077720922.1	H.7	92.019	2368	187	2	1	2366	1	2368	0.0	4429
WP_077720922.1	C.3	93.623	2368	149	2	1	2366	1	2368	0.0	4427
WP_077720922.1	C.4	93.581	2368	150	2	1	2366	1	2368	0.0	4427
WP_077720922.1	H.8	91.934	2368	189	2	1	2366	1	2368	0.0	4426
WP_077720922.1	C.5	93.581	2368	150	2	1	2366	1	2368	0.0	4425
